2017-07-19 10:29:00 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/login/index?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/api\/member\/create_update_member_info?t=1500431340","param":{"inter_id":"a484619482","token":"","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo","nickname":"Mr.plum"},"timeout":20,"usetime":0.61780714988708,"result":"{\"err\":\"1003\",\"msg\":\"\\u7f3a\\u5c11inter_id\"}"}
2017-07-19 10:29:00 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/login/index?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/member\/save_memberinfo?t=1500431340","param":{"inter_id":"a484619482","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo","data":{"nickname":"Mr.plum","is_auto":1}},"timeout":20,"usetime":0.1132709980011,"result":"{\"err\":\"40003\",\"msg\":\"\\u4fdd\\u5b58\\u5931\\u8d25\\u6216\\u6570\\u636e\\u6ca1\\u6709\\u6539\\u53d8\"}"}
2017-07-19 10:29:00 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/login/index?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/member\/member_template?t=1500431340","param":{"inter_id":"a484619482","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo"},"timeout":20,"usetime":0.11609601974487,"result":"{\"data\":\"phase2\"}"}
2017-07-19 10:29:01 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/login/index?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/adminmember\/get_custom_field_rule?t=1500431340","param":{"inter_id":"a484619482"},"timeout":20,"usetime":0.093981027603149,"result":"{\"id\":\"12\",\"inter_id\":\"a484619482\",\"value\":\"{\\\"balance_use\\\":\\\"t\\\",\\\"credit_use\\\":\\\"t\\\",\\\"credit\\\":{\\\"default\\\":\\\"f\\\",\\\"name\\\":\\\"\\\\u5fae\\\\u83cc\\\\u5206\\\"},\\\"balance\\\":{\\\"default\\\":\\\"f\\\",\\\"name\\\":\\\"\\\\u5fae\\\\u83cc\\\\u5e01\\\"},\\\"inter_id\\\":\\\"a484619482\\\",\\\"config_id\\\":\\\"12\\\"}\",\"createtime\":\"2017-03-27 19:30:51\",\"last_update_time\":\"2017-04-06 10:20:14\"}"}
2017-07-19 10:29:01 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/login/index?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/adminmember\/getloginconfig?t=1500431341","param":{"inter_id":"a484619482"},"timeout":20,"usetime":0.097776889801025,"result":"{\"data\":{\"account\":{\"name\":\"\\u767b\\u5f55\\u8d26\\u53f7\",\"type\":\"text\",\"show\":0,\"check\":0,\"regular\":\"^[0-9a-zA-Z]+$\",\"note\":\"\\u8bf7\\u8f93\\u5165\\u767b\\u5f55\\u8d26\\u53f7\"},\"phone\":{\"name\":\"\\u624b\\u673a\\u53f7\\u7801\",\"type\":\"tel\",\"show\":1,\"check\":0,\"regular\":\"^[1][345789][0-9]{9}$\",\"note\":\"\\u8bf7\\u8f93\\u5165\\u624b\\u673a\\u53f7\\u7801\"},\"email\":{\"name\":\"\\u8d26\\u53f7\\u90ae\\u7bb1\",\"type\":\"email\",\"show\":0,\"check\":0,\"regular\":\"^([a-zA-Z0-9_\\\\.\\\\-])+\\\\@(([a-zA-Z0-9\\\\-])+\\\\.)+([a-zA-Z0-9]{2,4})+$\",\"note\":\"\\u8bf7\\u8f93\\u5165\\u8d26\\u53f7\\u90ae\\u7bb1\"},\"password\":{\"name\":\"\\u767b\\u5f55\\u5bc6\\u7801\",\"type\":\"password\",\"show\":1,\"check\":0,\"regular\":\"^[0-9a-zA-Z]+$\",\"note\":\"\\u8bf7\\u8f93\\u5165\\u767b\\u5f55\\u5bc6\\u7801\"},\"phonesms\":{\"name\":\"\\u9a8c\\u8bc1\\u7801\",\"type\":\"number\",\"show\":0,\"check\":0,\"regular\":\"^[0-9]+$\",\"note\":\"\\u8bf7\\u8f93\\u5165\\u9a8c\\u8bc1\\u7801\"},\"name\":{\"name\":\"\\u59d3\\u540d\",\"type\":\"text\",\"show\":0,\"check\":0,\"regular\":\"\",\"note\":\"\\u8bf7\\u8f93\\u5165\\u59d3\\u540d\"}}}"}
2017-07-19 10:29:40 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/card/pcard?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/api\/member\/create_update_member_info?t=1500431380","param":{"inter_id":"a484619482","token":"","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo","nickname":"Mr.plum"},"timeout":20,"usetime":0.10244202613831,"result":"{\"err\":\"1003\",\"msg\":\"\\u7f3a\\u5c11inter_id\"}"}
2017-07-19 10:29:40 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/card/pcard?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/member\/save_memberinfo?t=1500431380","param":{"inter_id":"a484619482","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo","data":{"nickname":"Mr.plum","is_auto":1}},"timeout":20,"usetime":0.10852813720703,"result":"{\"err\":\"40003\",\"msg\":\"\\u4fdd\\u5b58\\u5931\\u8d25\\u6216\\u6570\\u636e\\u6ca1\\u6709\\u6539\\u53d8\"}"}
2017-07-19 10:29:40 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/card/pcard?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/member\/member_template?t=1500431380","param":{"inter_id":"a484619482","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo"},"timeout":20,"usetime":0.10801982879639,"result":"{\"data\":\"phase2\"}"}
2017-07-19 10:29:40 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/card/pcard?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/adminmember\/get_custom_field_rule?t=1500431380","param":{"inter_id":"a484619482"},"timeout":20,"usetime":0.089627981185913,"result":"{\"id\":\"12\",\"inter_id\":\"a484619482\",\"value\":\"{\\\"balance_use\\\":\\\"t\\\",\\\"credit_use\\\":\\\"t\\\",\\\"credit\\\":{\\\"default\\\":\\\"f\\\",\\\"name\\\":\\\"\\\\u5fae\\\\u83cc\\\\u5206\\\"},\\\"balance\\\":{\\\"default\\\":\\\"f\\\",\\\"name\\\":\\\"\\\\u5fae\\\\u83cc\\\\u5e01\\\"},\\\"inter_id\\\":\\\"a484619482\\\",\\\"config_id\\\":\\\"12\\\"}\",\"createtime\":\"2017-03-27 19:30:51\",\"last_update_time\":\"2017-04-06 10:20:14\"}"}
2017-07-19 10:29:40 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/card/pcard?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/vapi\/member\/center?t=1500431380","param":{"inter_id":"a484619482","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo"},"timeout":20,"usetime":0.11926794052124,"result":"{\"data\":{\"member_id\":\"8495922\",\"inter_id\":\"a484619482\",\"open_id\":\"oX3WojklzII6FwXZkN2ob0MpBzHo\",\"mem_card_no\":\"8595922\",\"login_accumulate\":\"0\",\"createtime\":\"1485137901\",\"last_update_time\":\"2017-06-22 17:55:30\",\"member_info_id\":\"10637965\",\"open_id_current_login\":\"oX3WojklzII6FwXZkN2ob0MpBzHo\",\"pms_type\":\"DefaultPms\",\"member_mode\":\"2\",\"name\":\"\",\"sex\":\"3\",\"birth\":\"4294967295\",\"telephone\":\"\",\"cellphone\":\"\",\"qq\":\"\",\"email\":\"\",\"id_card_no\":\"\",\"address\":\"\",\"is_active\":\"t\",\"is_login\":\"t\",\"member_lvl_id\":\"347\",\"lvl_pms_code\":\",A,\",\"membership_number\":\"10737965\",\"password\":\"\",\"nickname\":\"Mr.plum\",\"growth_value\":\"0\",\"balance\":\"0.00\",\"balance_accumulate\":\"0.00\",\"balance_passwd\":\"46ca9fd1aae89e4a9ab8670d50f8466664821836\",\"credit\":\"0\",\"credit_expire_type\":\"1\",\"credit_accumulate\":\"0\",\"last_login_time\":\"0\",\"subtime\":\"0\",\"audittime\":\"0\",\"pms_user_id\":\"\",\"member_type\":\"1\",\"company_name\":\"\",\"employee_id\":\"\",\"audit\":\"3\",\"mem_id\":\"0\",\"upgrade_time\":\"0000-00-00 00:00:00\",\"expiretime\":\"0000-00-00 00:00:00\",\"prev_expire_time\":\"0000-00-00 00:00:00\",\"keep_lvl\":\"0\",\"duty\":null,\"member_inter_config_id\":\"1463\",\"type_code\":\"member\",\"value\":\"login\",\"sync_config\":\"1\",\"lvl_name\":\"\\u5fae\\u4fe1\\u7c89\\u4e1d\",\"lvl_pms_code_type\":null,\"up_rule_config\":\"\",\"base_discount\":\"9.8\",\"privilege_remark\":\"\",\"bonus_size\":\"0.000000\",\"is_default\":\"t\",\"credit_up_level\":\"0\",\"deposit_up_level\":\"0\",\"consume_bonus_size\":\"100.000000\",\"lvl_up_sort\":\"1\",\"wx_lvl_bg_url\":\"\",\"ftp_wx_lvl_bg_url\":\"\",\"lvl_icon\":\"\",\"upgrade_night\":\"0\",\"keep_night\":\"0\",\"card_count\":4}}"}
2017-07-19 10:29:41 | 8463 | 127.0.0.1 | e4380a6afd73417c2ac112805361ebcd4dfade48 | /iapi/membervip/card/pcard?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo | POST=[] | {"namespace":"core\/MY_Front_Member","curl":"http:\/\/vip.iwide.cn\/api\/membercard\/get_pms_card_list?t=1500431380","param":{"inter_id":"a484619482","member_info_id":"10637965","token":"","num":30},"timeout":20,"usetime":0.091225147247314,"result":"{\"err\":\"5004\",\"msg\":\"\\u63a5\\u53e3\\u65b9\\u6cd5\\u672a\\u914d\\u7f6e\"}"}
